,Loan_ID,cluster_Kmeans_outlier_removed,Kmeans_pca_clusters,Kmeans_pca_pipeline_clusters,KPrototypes_with_org_feat,KPrototypes_with_encode_feat,Kmeans_pca_mca
3873,10030195,1,1,1,1,1,1
3874,10013082,1,0,0,0,0,0
3875,10116997,1,1,0,1,1,1
3876,10114694,0,1,0,1,1,1
3877,10051159,1,1,0,1,1,1
3878,10158346,0,1,0,1,1,1
3879,10173004,0,0,1,1,1,0
3880,10013656,0,1,0,1,1,1
3881,10019790,1,0,1,0,0,0
3882,10105137,0,1,1,1,1,1
3883,10041071,1,1,0,1,1,1
3884,10109663,1,0,0,1,1,0
3885,10060058,0,1,0,1,1,1
3886,10242344,1,1,1,1,1,1
3887,10032074,1,1,1,1,1,1
3888,10206052,0,0,1,1,1,0
3889,10033927,1,1,1,1,1,1
3890,10169460,1,1,0,1,1,1
3891,10155677,1,1,0,1,1,1
3892,10116927,1,1,1,1,1,1
3893,10215870,1,0,0,1,1,0
3894,10188720,1,1,0,1,1,1
3895,10204608,1,1,1,1,1,1
3896,10228169,0,1,0,1,1,1
3897,10018872,0,1,1,1,1,1
3898,10129481,1,1,1,1,1,1
3899,10272703,1,1,1,1,1,1
3900,10084616,0,0,1,1,1,0
3901,10168391,1,0,0,1,1,0
3902,10186437,1,1,0,1,1,1
3903,10069777,1,1,0,1,1,1
3904,10119433,0,1,1,1,1,1
3905,10073524,1,1,0,1,1,1
3906,10209481,1,1,0,1,1,1
3907,10176176,0,1,0,1,1,1
3908,10102417,1,0,0,1,1,0
3909,10078007,0,0,1,1,1,0
3910,10039646,0,1,1,1,1,1
3911,10152345,1,0,1,1,1,0
3912,10082811,1,0,0,1,1,0
3913,10206679,1,1,0,1,1,1
3914,10086061,0,0,0,1,1,0
3915,10113049,1,1,1,1,1,1
3916,10123385,0,1,0,1,1,1
3917,10116554,1,0,0,1,1,0
3918,10210257,1,1,0,1,1,1
3919,10104334,1,1,0,1,1,1
3920,10196840,1,1,1,1,1,1
3921,10051844,0,0,0,1,1,0
3922,10083978,0,1,0,1,1,1
3923,10229806,1,1,0,1,1,1
3924,10129397,1,0,0,1,1,0
3925,10225915,1,1,0,1,1,1
3926,10107578,1,1,0,1,1,1
3927,10190535,1,0,0,0,0,0
3928,10172060,1,1,0,0,0,1
3929,10116122,0,0,1,1,1,0
3930,10163752,1,0,0,0,0,0
3931,10168379,0,0,1,1,1,0
3932,10222189,0,0,1,0,0,0
3933,10197069,1,0,0,1,1,0
3934,10175285,1,0,0,1,1,0
3935,10028468,1,1,1,1,1,1
3936,10037389,1,1,1,1,1,1
3937,10092931,1,1,0,1,1,1
3938,10087327,0,1,0,1,1,1
3939,10245534,0,1,1,0,0,0
3940,10155146,1,1,1,1,1,1
3941,10147848,1,0,0,1,1,1
3942,10112541,0,1,0,1,1,1
3943,10141907,1,0,0,1,1,0
3944,10224507,0,1,0,1,1,1
3945,10162128,1,1,0,1,1,1
3946,10003642,1,0,1,1,1,1
3947,10047896,1,1,1,1,1,1
3948,10037862,1,1,1,1,1,1
3949,10196821,1,0,1,1,1,0
3950,10217180,0,1,1,1,1,1
3951,10120744,0,1,0,1,1,1
3952,10213941,1,0,1,1,1,0
3953,10271263,0,1,1,1,1,1
3954,10050889,0,1,0,1,1,1
3955,10242282,1,0,0,1,1,0
3956,10218453,0,1,1,1,1,1
3957,10006203,1,1,1,1,1,1
3958,10038142,1,1,0,1,1,1
3959,10038132,1,0,0,1,1,0
3960,10103455,0,0,1,1,1,0
3961,10185334,1,0,1,0,0,0
3962,10142006,1,1,1,1,1,1
3963,10068987,1,1,1,1,1,1
3964,10209027,0,1,0,1,1,1
3965,10221429,0,1,1,1,1,1
3966,10052331,1,1,0,1,1,1
3967,10161091,1,1,1,1,1,1
3968,10006409,0,1,0,1,1,1
3969,10127416,1,0,0,1,1,0
3970,10221037,1,0,0,1,1,0
3971,10249522,1,1,0,1,1,1
3972,10178191,0,1,0,1,1,1
3973,10236693,0,1,0,1,1,1
3974,10091266,1,0,0,0,0,0
3975,10018539,1,0,1,1,1,0
3976,10083752,0,1,0,1,1,1
3977,10149809,1,1,1,1,1,1
3978,10025401,0,1,0,1,1,1
3979,10054556,1,1,1,1,1,1
3980,10103401,1,0,0,1,1,0
3981,10172602,0,0,0,0,0,0
3982,10182740,1,1,0,1,1,1
3983,10152428,1,1,0,1,1,1
3984,10135439,1,1,1,1,1,1
3985,10013195,1,1,1,1,1,1
3986,10165137,1,0,1,1,1,0
3987,10192936,0,0,0,1,1,0
3988,10076617,0,0,1,1,1,0
3989,10176047,1,1,1,1,1,1
3990,10028479,0,0,0,1,1,0
3991,10140401,0,1,0,1,1,1
3992,10176373,1,1,0,1,1,1
3993,10091135,0,1,1,1,1,1
3994,10209275,1,0,1,0,0,0
3995,10244722,0,0,1,1,1,0
3996,10267073,0,1,1,1,1,1
3997,10176750,0,1,0,0,0,1
3998,10186713,0,0,1,1,1,0
3999,10140258,1,1,1,1,1,1
4000,10018882,1,1,0,1,1,1
4001,10164862,1,1,0,1,1,1
4002,10030706,1,0,0,1,1,0
4003,10222595,0,1,0,0,0,1
4004,10238749,1,1,0,1,1,1
4005,10008178,0,0,0,0,0,0
4006,10186781,1,1,0,1,1,1
4007,10249596,0,0,0,1,1,0
4008,10155083,1,0,0,1,1,0
4009,10115073,0,0,1,1,1,0
4010,10134073,1,1,1,1,1,1
4011,10258299,1,1,0,1,1,1
4012,10012491,0,0,1,1,1,0
4013,10107401,1,1,0,1,1,1
4014,10183370,0,0,1,1,1,0
4015,10037474,1,0,0,0,0,0
4016,10263824,1,0,0,1,1,0
4017,10197615,1,1,0,1,1,1
4018,10050905,0,1,1,0,0,1
4019,10182751,0,0,0,1,1,0
4020,10174950,1,1,1,1,1,1
4021,10211957,1,0,0,1,1,0
4022,10172929,1,1,0,1,1,1
4023,10001721,1,0,0,1,1,0
4024,10241233,0,1,1,1,1,1
4025,10004765,1,1,1,1,1,1
4026,10147867,1,0,0,1,1,0
4027,10135871,0,1,1,1,1,1
4028,10058848,0,1,0,1,1,1
4029,10096640,0,0,0,1,1,0
4030,10246427,0,1,0,1,1,1
4031,10270171,0,1,0,1,1,1
4032,10054975,0,1,0,1,1,1
4033,10218843,1,0,0,1,1,0
4034,10170826,1,0,0,1,1,0
4035,10267980,1,1,0,1,1,1
4036,10039135,0,0,0,0,0,0
4037,10046211,0,0,0,1,1,0
4038,10267254,1,1,1,1,1,1
4039,10258132,1,1,1,1,1,1
4040,10201984,0,1,0,1,1,1
4041,10174013,1,0,1,1,1,0
4042,10125666,0,0,1,1,1,0
4043,10185017,0,0,1,1,1,0
4044,10246843,1,0,0,1,1,0
4045,10225772,1,1,1,1,1,1
4046,10044539,0,1,0,1,1,1
4047,10161059,1,1,0,1,1,1
4048,10073673,1,1,0,1,1,1
4049,10119322,1,0,1,1,1,0
4050,10186475,1,0,0,1,1,0
4051,10123256,0,0,0,1,1,0
4052,10032314,1,1,1,1,1,1
4053,10087976,1,1,0,1,1,1
4054,10074411,1,1,0,1,1,1
4055,10172261,1,0,1,0,0,0
4056,10100175,0,0,1,0,0,0
4057,10161445,1,0,1,1,1,0
4058,10044115,0,1,0,1,1,1
4059,10086389,0,0,1,0,0,0
4060,10195455,1,1,0,1,1,1
4061,10061235,0,0,1,1,1,0
4062,10022605,0,0,0,1,1,0
4063,10027257,0,0,1,0,0,0
4064,10049472,0,1,0,1,1,1
4065,10088150,1,1,1,1,1,1
4066,10238393,1,1,0,1,1,1
4067,10134049,1,0,1,1,1,0
4068,10065247,0,1,0,1,1,1
4069,10271919,1,0,0,0,0,0
4070,10251607,0,0,0,1,1,0
4071,10104466,0,1,0,1,1,1
4072,10001840,1,0,1,1,1,0
4073,10074787,1,1,1,1,1,1
4074,10016262,0,0,1,1,1,0
4075,10251903,0,1,0,1,1,1
4076,10073118,1,1,0,1,1,1
4077,10185924,1,0,0,1,1,0
4078,10029485,0,0,0,0,0,0
4079,10193900,1,0,1,0,0,0
4080,10234665,1,1,1,1,1,1
4081,10081907,0,0,0,1,1,0
4082,10206186,1,0,0,0,0,0
4083,10175677,0,1,1,1,1,1
4084,10263492,1,1,0,1,1,1
4085,10210015,1,0,1,1,1,0
4086,10143087,1,1,1,1,1,1
4087,10202892,0,0,0,1,1,0
4088,10220116,1,1,1,1,1,1
4089,10046826,0,0,0,1,1,0
4090,10231221,1,1,1,1,1,1
4091,10007890,0,0,0,1,1,0
4092,10074869,0,1,0,1,1,1
4093,10136580,0,0,1,1,1,0
4094,10127704,0,1,0,1,1,1
4095,10066065,0,1,1,1,1,1
4096,10272341,1,1,1,1,1,1
4097,10070431,1,0,1,1,1,0
4098,10152049,0,1,1,1,1,1
4099,10220216,1,0,1,1,1,0
4100,10254633,0,1,0,1,1,1
4101,10034608,0,0,1,1,1,0
4102,10081105,1,1,0,1,1,1
4103,10260236,1,0,1,1,1,0
4104,10182395,0,1,1,1,1,1
4105,10044439,1,1,0,1,1,1
4106,10197573,1,1,0,1,1,1
4107,10245774,0,1,0,1,1,1
4108,10216066,1,0,0,1,1,0
4109,10229393,0,0,0,1,1,0
4110,10235253,1,1,0,1,1,1
4111,10022949,0,0,0,1,1,0
4112,10150124,1,1,0,1,1,1
4113,10143670,0,1,1,1,1,1
4114,10033573,1,1,0,1,1,1
4115,10102160,0,0,1,0,0,0
4116,10212068,1,0,1,1,1,0
4117,10048163,1,1,0,1,1,1
4118,10117915,1,0,0,1,1,0
4119,10083288,1,0,1,1,1,0
4120,10191382,1,1,1,1,1,1
4121,10251921,0,1,1,1,1,1
4122,10010067,0,0,0,1,1,0
4123,10158954,0,1,1,1,1,1
4124,10166812,1,1,0,1,1,1
4125,10176943,1,1,1,1,1,1
4126,10245197,1,1,1,1,1,1
4127,10025529,1,1,0,1,1,1
4128,10272308,1,1,1,1,1,1
4129,10273152,1,0,0,1,1,0
4130,10003374,1,1,0,1,1,1
4131,10041612,1,1,0,1,1,1
4132,10141540,1,1,1,1,1,1
4133,10225280,1,1,1,1,1,1
4134,10267852,1,1,0,1,1,1
4135,10031571,1,1,0,1,1,1
4136,10006914,0,1,0,1,1,1
4137,10139700,0,0,0,1,1,0
4138,10099635,0,1,0,1,1,1
4139,10066846,1,1,1,1,1,1
4140,10266448,1,1,0,1,1,1
4141,10066897,1,0,0,1,1,0
4142,10082321,1,0,0,1,1,0
4143,10169844,1,0,0,1,1,0
4144,10178576,0,0,0,1,1,0
4145,10036964,1,1,1,1,1,1
4146,10030205,1,0,0,1,1,0
4147,10000079,0,1,0,1,1,1
4148,10153024,1,1,1,1,1,1
4149,10023849,1,0,0,1,1,0
4150,10034882,1,0,1,1,1,0
4151,10243894,1,1,1,1,1,1
4152,10247139,1,1,0,1,1,1
4153,10009063,1,1,0,1,1,1
4154,10181463,0,1,0,1,1,1
4155,10094084,1,0,1,1,1,0
4156,10252115,0,1,0,1,1,1
4157,10253196,1,0,1,1,1,0
4158,10148774,0,1,0,1,1,1
4159,10243163,0,0,0,1,1,0
4160,10240179,1,1,1,1,1,1
4161,10147331,0,0,1,1,1,0
4162,10185929,1,1,0,1,1,1
4163,10234723,1,1,0,1,1,1
4164,10136438,1,1,0,1,1,1
4165,10238900,1,0,1,1,1,0
4166,10260853,0,1,0,0,0,1
4167,10224530,0,1,0,1,1,1
4168,10239387,0,0,1,1,1,0
4169,10164045,0,1,0,1,1,1
4170,10128415,0,0,1,1,1,0
4171,10055657,1,0,0,1,1,0
4172,10163672,1,0,1,1,1,0
4173,10130064,1,0,1,1,1,0
4174,10203824,0,1,0,1,1,1
4175,10221825,0,1,0,1,1,1
4176,10078131,1,0,0,1,1,0
4177,10137386,1,0,0,1,1,0
4178,10163223,0,1,0,1,1,1
4179,10177453,1,1,0,1,1,1
4180,10089044,1,0,1,0,0,0
4181,10215710,0,0,1,1,1,0
4182,10177102,0,0,0,0,0,0
4183,10174916,0,1,1,1,1,1
4184,10219511,0,1,1,1,1,1
4185,10263113,1,0,0,1,1,0
4186,10162216,1,0,1,1,1,0
4187,10249103,0,1,0,1,1,1
4188,10218334,1,1,0,1,1,1
4189,10127372,1,1,0,0,0,1
4190,10159854,0,0,0,1,1,0
4191,10222833,1,1,1,1,1,1
4192,10000411,1,1,1,1,1,1
4193,10257407,1,1,1,0,0,1
4194,10146409,0,1,0,1,1,1
4195,10020650,0,1,0,1,1,1
4196,10262405,0,0,1,1,1,0
4197,10049076,1,1,1,1,1,1
4198,10211340,0,0,0,0,0,0
4199,10176542,0,1,1,1,1,1
4200,10082708,1,0,1,0,0,0
4201,10057023,0,1,0,1,1,1
4202,10180506,1,1,1,1,1,1
4203,10265984,1,1,0,1,1,1
4204,10006124,1,1,0,1,1,1
4205,10168298,1,0,0,0,0,0
4206,10098435,0,1,1,1,1,1
4207,10267533,0,0,0,0,0,0
4208,10160473,1,0,1,1,1,0
4209,10152959,1,1,1,0,0,1
4210,10046743,1,0,1,0,0,0
4211,10037866,1,1,1,1,1,1
4212,10249282,1,1,0,0,0,1
4213,10146331,1,1,1,1,1,1
4214,10128416,1,0,0,1,1,0
4215,10068169,1,1,1,1,1,1
4216,10199108,1,0,0,0,0,0
4217,10080871,1,1,1,1,1,1
4218,10018559,1,1,0,1,1,1
4219,10199107,1,0,1,1,1,0
4220,10035711,0,1,0,1,1,1
4221,10189626,1,1,0,1,1,1
4222,10186910,0,0,0,1,1,0
4223,10139865,1,1,1,0,0,1
4224,10103298,1,1,0,1,1,1
4225,10251429,0,1,0,1,1,1
4226,10263988,1,1,0,1,1,1
4227,10097096,1,1,1,1,1,1
4228,10116513,1,1,1,1,1,1
4229,10103848,1,1,0,1,1,1
4230,10162894,1,1,0,1,1,1
4231,10068188,1,0,0,1,1,0
4232,10147218,0,0,0,1,1,0
4233,10194163,1,1,1,0,0,1
4234,10019014,0,1,0,1,1,1
4235,10219106,0,0,1,0,0,0
4236,10158332,1,0,1,0,0,0
4237,10017165,1,1,0,1,1,1
4238,10134042,1,1,0,1,1,1
4239,10057754,0,1,1,0,0,1
4240,10020287,0,0,1,1,1,0
4241,10206593,1,1,1,1,1,1
4242,10203210,1,1,0,1,1,1
4243,10056079,0,1,0,1,1,1
4244,10016365,0,0,0,0,0,0
4245,10248141,1,0,1,1,1,0
4246,10198225,0,1,0,0,0,1
4247,10050519,1,0,0,0,0,0
4248,10251744,1,1,0,1,1,1
4249,10052702,1,1,0,1,1,1
4250,10158084,1,0,1,1,1,0
4251,10074632,1,1,0,0,0,1
4252,10057769,1,0,1,0,0,0
4253,10064011,0,1,0,1,1,1
4254,10136689,1,1,1,1,1,1
4255,10009203,1,0,1,0,0,0
4256,10131707,0,0,1,1,1,0
4257,10212882,0,0,1,1,1,0
4258,10071435,1,1,0,1,1,1
4259,10047168,1,0,0,1,1,0
4260,10268698,0,1,0,1,1,1
4261,10140301,1,1,0,1,1,1
4262,10094468,1,0,0,0,0,0
4263,10063974,0,1,0,1,1,1
4264,10233104,1,1,1,1,1,1
4265,10120151,0,1,1,1,1,1
4266,10190787,0,1,0,1,1,1
4267,10065063,1,1,1,1,1,1
4268,10248550,1,0,0,1,1,0
4269,10014447,1,0,1,1,1,0
4270,10029247,1,1,0,1,1,1
4271,10152574,1,1,0,1,1,1
4272,10246592,0,0,0,0,0,0
4273,10241635,1,1,1,1,1,1
4274,10249168,1,1,0,1,1,1
4275,10156149,0,1,0,1,1,1
4276,10066873,1,0,1,1,1,0
4277,10208293,1,0,1,1,1,0
4278,10161428,0,1,1,1,1,1
4279,10184500,1,1,1,1,1,1
4280,10258945,1,1,1,1,1,1
4281,10061710,1,0,0,1,1,0
4282,10240674,0,1,0,1,1,1
4283,10057060,1,1,0,1,1,1
4284,10262366,0,1,1,1,1,1
4285,10120425,1,1,0,1,1,1
4286,10225013,0,1,1,1,1,1
4287,10218208,1,0,1,1,1,0
4288,10260506,1,0,0,1,1,0
4289,10216934,1,0,1,1,1,0
4290,10191264,0,0,0,0,0,0
4291,10171686,0,1,1,1,1,1
4292,10148846,1,1,0,1,1,1
4293,10047256,1,0,1,0,0,0
4294,10236859,1,1,1,1,1,1
4295,10270480,1,1,0,1,1,1
4296,10043451,0,1,0,1,1,1
4297,10108869,1,0,0,1,1,0
4298,10187447,1,0,1,1,1,0
4299,10227500,1,0,1,1,1,0
4300,10108400,0,1,1,1,1,1
4301,10117500,0,1,0,1,1,1
4302,10176030,0,1,1,1,1,1
4303,10100808,1,1,0,1,1,1
4304,10078066,1,1,1,1,1,1
4305,10019616,1,1,1,1,1,1
4306,10254945,1,1,0,1,1,1
4307,10148381,0,1,1,1,1,1
4308,10176597,1,0,0,1,1,0
4309,10248794,0,1,0,1,1,1
4310,10043018,0,0,1,1,1,0
4311,10164931,1,1,1,1,1,1
4312,10152721,1,0,0,1,1,0
4313,10146023,1,1,1,1,1,1
4314,10051533,1,1,0,1,1,1
4315,10207287,1,0,0,0,0,0
4316,10009364,0,1,0,1,1,1
4317,10051500,1,0,0,1,1,0
4318,10206356,1,0,1,0,0,0
4319,10146340,0,0,0,1,1,0
4320,10079845,1,1,1,1,1,1
4321,10155519,1,1,0,1,1,1
4322,10086664,1,1,1,1,1,1
4323,10122671,1,0,0,1,1,0
4324,10261470,1,1,0,0,0,1
4325,10256200,1,1,1,0,0,1
4326,10218432,0,1,0,1,1,1
4327,10025304,1,1,1,1,1,1
4328,10055887,0,1,0,1,1,1
4329,10269530,0,0,0,1,1,0
4330,10171565,1,0,0,1,1,0
4331,10135844,1,1,1,1,1,1
4332,10068593,1,0,1,0,0,0
4333,10249883,1,1,1,1,1,1
4334,10182385,1,0,0,1,1,0
4335,10118490,0,1,0,1,1,1
4336,10214478,1,1,1,1,1,1
4337,10073554,0,1,1,1,1,1
4338,10189379,1,1,0,1,1,1
4339,10070694,1,0,0,1,1,0
4340,10011025,1,0,1,1,1,0
4341,10158562,0,1,0,1,1,1
4342,10036413,1,1,0,1,1,1
4343,10053388,1,1,0,1,1,1
4344,10129488,1,1,1,1,1,1
4345,10189318,1,0,1,1,1,0
4346,10177773,1,1,1,1,1,1
4347,10243089,1,1,0,1,1,1
4348,10232904,0,1,1,1,1,1
4349,10058287,1,1,0,1,1,1
4350,10141921,0,0,0,1,1,0
4351,10055166,1,1,0,1,1,1
4352,10184385,0,0,0,1,1,0
4353,10100149,0,1,0,1,1,1
4354,10047509,0,1,0,1,1,1
4355,10067426,0,0,1,1,1,0
4356,10107042,0,0,0,1,1,0
4357,10014260,0,0,0,1,1,0
4358,10015226,1,0,1,1,1,0
4359,10029148,1,0,0,0,0,0
4360,10261581,0,1,0,1,1,1
4361,10027486,0,1,0,1,1,1
4362,10261179,1,1,0,1,1,1
4363,10054674,0,1,1,1,1,1
4364,10219439,0,1,0,1,1,1
4365,10088539,1,1,0,1,1,1
4366,10132802,0,1,0,1,1,1
4367,10248673,1,0,0,1,1,0
4368,10110859,1,1,0,1,1,1
4369,10265875,0,0,0,1,1,0
4370,10016649,0,1,0,1,1,1
4371,10144509,1,0,1,0,0,0
4372,10163158,0,1,1,1,1,1
4373,10002408,0,0,0,1,1,0
4374,10253245,1,1,1,0,0,1
4375,10093230,0,1,0,1,1,1
4376,10153949,1,1,1,1,1,1
4377,10061628,1,1,0,1,1,1
4378,10120512,1,1,1,1,1,1
4379,10201667,1,1,1,0,0,1
4380,10107985,1,1,1,1,1,1
4381,10243501,1,0,1,1,1,0
4382,10186327,1,0,1,1,1,0
4383,10160208,1,1,0,0,0,1
4384,10037827,1,1,0,1,1,1
4385,10189052,0,1,0,1,1,1
4386,10131935,0,1,1,1,1,1
4387,10109882,1,1,1,1,1,1
4388,10100123,1,0,1,1,1,0
4389,10149915,0,0,0,1,1,0
4390,10053319,1,1,1,1,1,1
4391,10106992,1,1,0,1,1,1
4392,10026441,1,1,0,1,1,1
4393,10120686,0,0,1,1,1,0
4394,10111855,0,1,1,1,1,1
4395,10006275,1,1,1,1,1,1
4396,10247496,1,1,1,1,1,1
4397,10064371,1,1,0,1,1,1
4398,10101458,0,0,1,1,1,0
4399,10128320,1,1,0,1,1,1
4400,10233954,1,0,0,1,1,0
4401,10262571,1,1,0,1,1,1
4402,10234779,0,1,1,1,1,1
4403,10033863,0,1,1,1,1,1
4404,10272916,0,1,1,1,1,1
4405,10232761,1,0,1,1,1,0
4406,10123446,1,1,1,1,1,1
4407,10057056,1,1,0,1,1,1
4408,10258173,1,0,0,1,1,0
4409,10080794,0,0,1,1,1,0
4410,10253130,0,1,0,1,1,1
4411,10222151,1,0,1,1,1,0
4412,10172279,1,1,0,1,1,1
4413,10220168,1,0,0,1,1,0
4414,10094746,0,1,0,1,1,1
4415,10041975,1,0,0,1,1,0
4416,10144163,1,0,0,1,1,0
4417,10076883,0,1,0,1,1,1
4418,10027080,0,0,1,1,1,0
4419,10194696,1,1,0,1,1,1
4420,10013941,0,0,1,1,1,0
4421,10164223,1,0,1,1,1,0
4422,10077398,0,0,1,1,1,0
4423,10091904,0,1,1,1,1,1
4424,10129916,0,0,1,1,1,0
4425,10206039,1,1,0,1,1,1
4426,10196436,1,1,1,1,1,1
4427,10196610,1,1,1,1,1,1
4428,10172031,1,0,0,1,1,0
4429,10146103,1,1,0,1,1,1
4430,10189523,0,0,0,1,1,0
4431,10112439,1,1,0,1,1,1
4432,10034767,0,1,1,1,1,1
4433,10061114,1,1,0,1,1,1
4434,10012057,1,1,0,1,1,1
4435,10002690,1,0,1,1,1,0
4436,10119747,0,1,0,1,1,1
4437,10264604,1,1,1,1,1,1
4438,10046583,0,1,0,1,1,1
4439,10190958,1,1,0,1,1,1
4440,10235790,1,1,0,1,1,1
4441,10175945,0,0,0,1,1,0
4442,10085741,1,1,1,1,1,1
4443,10194630,1,0,0,1,1,0
4444,10193398,0,0,0,0,0,0
4445,10249284,0,0,0,1,1,0
4446,10069121,0,1,0,1,1,1
4447,10032302,1,1,1,1,1,1
4448,10238142,1,1,1,1,1,1
4449,10258288,0,1,1,1,1,1
4450,10139702,0,1,0,1,1,1
4451,10234767,1,0,1,1,1,0
4452,10266742,1,0,1,1,1,0
4453,10088222,0,0,0,1,1,0
4454,10153870,1,1,1,1,1,1
4455,10032887,1,1,1,1,1,1
4456,10021888,1,1,0,0,0,1
4457,10086751,1,1,1,1,1,1
4458,10247829,0,0,0,1,1,0
4459,10099639,1,1,1,1,1,1
4460,10030804,0,1,1,1,1,1
4461,10240114,1,1,1,1,1,1
4462,10035210,1,1,0,1,1,1
4463,10157305,0,1,1,1,1,1
4464,10130958,1,1,0,1,1,1
4465,10241055,1,1,1,1,1,1
4466,10033427,0,0,1,0,0,0
4467,10040439,0,1,0,1,1,1
4468,10058997,1,0,1,1,1,0
4469,10261325,0,0,1,0,0,0
4470,10156186,1,1,0,1,1,1
4471,10017223,1,0,1,0,0,0
4472,10099906,1,1,0,1,1,1
4473,10270546,0,0,0,0,0,0
4474,10135998,1,0,0,0,0,0
4475,10078435,1,1,1,1,1,1
4476,10000859,1,1,0,1,1,1
4477,10007971,1,1,0,1,1,1
4478,10072284,1,1,0,1,1,1
4479,10042677,0,1,0,1,1,1
4480,10045305,1,0,0,1,1,0
4481,10044090,1,0,1,1,1,0
4482,10098551,1,0,0,1,1,0
4483,10001343,1,0,0,1,1,0
4484,10029499,1,1,1,1,1,1
4485,10121518,0,0,0,1,1,0
4486,10164910,1,0,0,1,1,0
4487,10005394,0,1,1,1,1,1
4488,10248676,0,0,1,1,1,0
4489,10174073,1,1,0,0,0,1
4490,10152727,0,1,1,1,1,1
4491,10113181,1,1,0,0,0,1
4492,10132873,0,0,0,1,1,0
4493,10165067,1,1,0,1,1,1
4494,10246959,1,1,0,1,1,1
4495,10156137,1,1,0,1,1,1
4496,10175347,1,1,0,1,1,1
4497,10074719,1,1,0,1,1,1
4498,10127705,0,1,0,1,1,1
4499,10070864,1,1,0,1,1,1
4500,10075239,1,0,0,1,1,0
4501,10132499,1,0,0,1,1,0
4502,10052280,0,0,1,1,1,0
4503,10205889,0,1,0,1,1,1
4504,10228693,0,1,0,1,1,1
4505,10061061,1,1,0,0,0,1
4506,10269056,1,1,0,1,1,1
4507,10192258,1,0,1,0,0,0
4508,10153805,1,1,1,1,1,1
4509,10176023,1,1,0,1,1,1
4510,10244384,1,1,0,0,0,1
4511,10168123,0,1,0,1,1,1
4512,10133340,1,1,1,1,1,1
4513,10251327,0,1,0,1,1,1
4514,10143548,1,1,0,1,1,1
4515,10008830,0,0,0,1,1,0
4516,10149762,1,1,1,1,1,1
4517,10242402,0,0,0,1,1,0
4518,10181331,1,1,0,1,1,1
4519,10002706,1,1,0,1,1,1
4520,10250414,1,1,0,1,1,1
4521,10141212,0,0,0,1,1,0
4522,10137758,1,1,0,1,1,1
4523,10249868,1,1,1,1,1,1
4524,10212517,1,0,1,1,1,0
4525,10140774,1,1,0,1,1,0
4526,10000692,0,1,1,1,1,0
4527,10133772,1,1,1,1,1,1
4528,10000910,1,0,1,1,1,0
4529,10120406,1,0,0,1,1,0
4530,10171826,1,0,1,0,0,0
4531,10030046,0,1,0,1,1,1
4532,10216947,0,1,0,1,1,1
4533,10055370,0,1,1,1,1,1
4534,10046199,0,1,1,1,1,1
4535,10003558,1,0,0,0,0,0
4536,10037678,1,1,1,1,1,1
4537,10205614,0,0,1,1,1,1
4538,10242345,1,1,0,1,1,1
4539,10179288,1,1,0,1,1,1
4540,10095148,1,1,0,1,1,1
4541,10209166,1,1,1,1,1,1
4542,10153179,0,1,1,1,1,1
4543,10052623,1,0,0,1,1,0
4544,10076087,1,0,0,1,1,0
4545,10015053,0,0,1,0,0,0
4546,10200581,0,0,0,1,1,0
4547,10109490,1,0,1,1,1,0
4548,10179956,0,0,1,1,1,0
4549,10086808,1,0,0,1,1,0
4550,10264786,1,1,1,1,1,1
4551,10197495,1,0,0,1,1,0
4552,10198005,0,0,0,1,1,0
4553,10227569,0,0,0,1,1,0
4554,10015407,1,1,0,1,1,1
4555,10145824,1,1,0,1,1,1
4556,10068975,1,0,1,0,0,0
4557,10101015,0,1,1,1,1,1
4558,10166891,1,1,0,1,1,1
4559,10059427,1,0,0,0,0,0
4560,10130109,0,1,0,1,1,1
4561,10045016,1,1,0,1,1,1
4562,10220771,1,1,0,1,1,1
4563,10049751,1,1,1,1,1,1
4564,10201419,1,1,0,1,1,1
4565,10162835,1,0,1,1,1,0
4566,10214472,1,0,0,1,1,0
4567,10066479,0,1,1,1,1,1
4568,10196107,0,1,1,1,1,1
4569,10101660,1,1,0,1,1,1
4570,10041604,1,0,1,1,1,0
4571,10063910,1,0,0,1,1,0
4572,10145014,0,1,0,1,1,1
4573,10176845,1,0,1,1,1,0
4574,10264245,1,0,1,1,1,0
4575,10152628,1,1,0,1,1,1
4576,10122556,0,1,0,1,1,0
4577,10055667,0,1,0,1,1,1
4578,10152868,1,1,0,1,1,1
4579,10003204,0,1,0,1,1,1
4580,10138449,0,1,1,1,1,1
4581,10054845,1,1,1,1,1,1
4582,10155174,1,1,0,1,1,1
4583,10021122,1,1,1,1,1,1
4584,10051939,1,1,0,1,1,1
4585,10001200,0,0,1,0,0,0
4586,10199706,1,1,0,1,1,1
4587,10254696,0,0,1,1,1,0
4588,10220185,1,1,0,1,1,1
4589,10044291,1,0,0,1,1,0
4590,10179091,0,1,1,1,1,1
4591,10125186,1,1,0,1,1,1
4592,10059468,0,1,0,1,1,1
4593,10188934,0,1,1,1,1,1
4594,10248272,1,0,1,0,0,0
4595,10265094,1,1,0,1,1,1
4596,10082744,0,0,0,0,0,0
4597,10149283,0,0,1,1,1,0
4598,10231445,0,1,0,1,1,1
4599,10010233,1,1,1,1,1,1
4600,10190667,1,1,1,1,1,1
4601,10021713,0,1,1,1,1,1
4602,10048233,1,1,1,1,1,1
4603,10146035,1,1,0,1,1,1
