,Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Number_Open_Accounts,Total_Accounts,Gender,Length_Employed_10+ years,Length_Employed_2 years,Length_Employed_3 years,Length_Employed_4 years,Length_Employed_5 years,Length_Employed_6 years,Length_Employed_7 years,Length_Employed_8 years,Length_Employed_9 years,Length_Employed_< 1 year,Home_Owner_None,Home_Owner_Other,Home_Owner_Own,Home_Owner_Rent,Income_Verified_VERIFIED - income source,Income_Verified_not verified,Purpose_Of_Loan_credit_card,Purpose_Of_Loan_debt_consolidation,Purpose_Of_Loan_educational,Purpose_Of_Loan_home_improvement,Purpose_Of_Loan_house,Purpose_Of_Loan_major_purchase,Purpose_Of_Loan_medical,Purpose_Of_Loan_moving,Purpose_Of_Loan_other,Purpose_Of_Loan_renewable_energy,Purpose_Of_Loan_small_business,Purpose_Of_Loan_vacation,Purpose_Of_Loan_wedding,Gender_Male
6476,30000.0,4 years,Mortgage,400000.0,VERIFIED - income,home_improvement,5.21,2,51.0,13,48,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6477,21725.0,7 years,Own,73000.0,VERIFIED - income,debt_consolidation,27.75,1,39.0,12,40,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6478,20000.0,6 years,Mortgage,56000.0,VERIFIED - income source,debt_consolidation,26.08,1,25.0,15,23,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6479,3000.0,10+ years,Rent,50000.0,not verified,debt_consolidation,17.95,0,6.0,6,6,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6480,24000.0,10+ years,Mortgage,120000.0,VERIFIED - income source,home_improvement,8.06,1,23.0,12,23,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6481,20500.0,< 1 year,Mortgage,45000.0,VERIFIED - income,debt_consolidation,20.09,0,16.0,8,29,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6482,25000.0,10+ years,Mortgage,52000.0,VERIFIED - income source,credit_card,26.73,0,25.0,15,28,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6483,11000.0,7 years,Rent,55344.0,not verified,debt_consolidation,13.88,0,13.0,6,12,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6484,34000.0,3 years,Rent,92000.0,VERIFIED - income,debt_consolidation,14.56,1,48.0,12,47,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6485,3000.0,8 years,Mortgage,98000.0,not verified,medical,11.12,0,5.0,11,30,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6486,18825.0,10+ years,Rent,60000.0,VERIFIED - income,debt_consolidation,26.4,0,6.0,7,11,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6487,15000.0,3 years,Mortgage,140000.0,not verified,debt_consolidation,16.7,0,4.0,14,44,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6488,5600.0,< 1 year,Own,56000.0,not verified,debt_consolidation,9.71,0,29.0,4,11,Male,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6489,14400.0,< 1 year,Mortgage,77000.0,not verified,other,18.7,1,16.0,11,15,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6490,12000.0,4 years,Mortgage,93000.0,not verified,debt_consolidation,8.15,1,74.0,10,23,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6491,9500.0,< 1 year,Mortgage,73000.0,not verified,debt_consolidation,24.59,0,44.0,9,10,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6492,15600.0,2 years,Rent,43600.0,VERIFIED - income,debt_consolidation,19.15,0,22.0,11,28,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6493,14000.0,10+ years,Rent,73000.0,VERIFIED - income source,debt_consolidation,25.39,2,5.0,9,31,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6494,14400.0,< 1 year,Rent,73000.0,not verified,debt_consolidation,15.35,2,26.0,12,19,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6495,4800.0,2 years,Rent,62647.0,VERIFIED - income source,debt_consolidation,13.74,2,25.0,10,25,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6496,9000.0,7 years,Rent,39312.0,VERIFIED - income source,debt_consolidation,18.16,0,25.0,7,11,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6497,20000.0,9 years,Mortgage,115000.0,VERIFIED - income source,debt_consolidation,13.38,0,4.0,13,35,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6498,15000.0,3 years,Rent,32240.0,not verified,debt_consolidation,15.63,0,33.0,7,11,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6499,9000.0,4 years,Mortgage,62500.0,not verified,debt_consolidation,9.56,2,73.0,7,20,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6500,4500.0,5 years,Rent,18000.0,not verified,debt_consolidation,13.53,1,41.0,7,8,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6501,18950.0,7 years,Mortgage,98000.0,VERIFIED - income,debt_consolidation,20.57,0,16.0,11,29,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6502,5000.0,10+ years,Rent,76000.0,not verified,debt_consolidation,6.93,0,11.0,6,10,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6503,6550.0,6 years,Rent,34000.0,not verified,credit_card,25.91,2,15.0,12,13,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6504,21000.0,2 years,Rent,73000.0,VERIFIED - income,credit_card,25.96,0,39.0,23,35,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6505,22000.0,5 years,Rent,73000.0,not verified,debt_consolidation,7.8,3,74.0,15,21,Female,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6506,12000.0,10+ years,Rent,73000.0,VERIFIED - income source,debt_consolidation,29.25,0,27.0,17,31,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6507,3000.0,10+ years,Mortgage,80000.0,VERIFIED - income,credit_card,33.58,1,9.0,21,44,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,22000.0,10+ years,Rent,73000.0,VERIFIED - income source,debt_consolidation,27.21,0,36.0,11,30,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6509,24500.0,2 years,Rent,91500.0,VERIFIED - income,debt_consolidation,9.68,0,7.0,11,16,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6510,19075.0,10+ years,Mortgage,42921.0,not verified,credit_card,12.39,0,8.0,6,15,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,7000.0,5 years,Mortgage,66352.0,VERIFIED - income source,debt_consolidation,8.25,1,7.0,13,14,Female,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6512,15000.0,1 year,Mortgage,73000.0,not verified,credit_card,7.53,1,22.0,10,19,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6513,5500.0,5 years,Rent,71000.0,not verified,car,25.95,1,48.0,15,35,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6514,10000.0,2 years,Rent,60000.0,not verified,debt_consolidation,16.44,0,26.0,11,21,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6515,9000.0,2 years,Mortgage,47000.0,VERIFIED - income source,debt_consolidation,32.27,1,23.0,18,36,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6516,15250.0,10+ years,Own,40000.0,not verified,debt_consolidation,10.89,1,42.0,10,12,Female,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6517,21000.0,10+ years,Rent,95400.0,VERIFIED - income,credit_card,16.31,1,70.0,12,19,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6518,2000.0,< 1 year,Rent,50000.0,VERIFIED - income source,credit_card,8.3,0,37.0,5,9,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6519,5650.0,< 1 year,Rent,36000.0,VERIFIED - income source,debt_consolidation,20.33,1,9.0,7,14,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6520,11000.0,< 1 year,Own,39000.0,not verified,credit_card,24.03,0,15.0,19,40,Male,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6521,17000.0,10+ years,Mortgage,98000.0,not verified,debt_consolidation,10.56,2,18.0,12,30,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6522,15500.0,10+ years,Mortgage,73000.0,not verified,debt_consolidation,20.68,0,46.0,10,20,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6523,10000.0,10+ years,Mortgage,73000.0,not verified,credit_card,9.7,0,73.0,17,28,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6524,21550.0,5 years,Mortgage,54000.0,VERIFIED - income,debt_consolidation,18.51,0,16.0,10,19,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6525,18000.0,5 years,Mortgage,45000.0,not verified,debt_consolidation,23.52,2,31.0,10,17,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6526,5000.0,10+ years,Rent,98000.0,not verified,other,18.89,0,32.0,14,20,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6527,10500.0,4 years,Rent,48000.0,not verified,credit_card,19.2,1,78.0,14,18,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6528,6000.0,10+ years,Mortgage,29000.0,VERIFIED - income,credit_card,3.97,0,37.0,4,17,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6529,4000.0,10+ years,Mortgage,23000.0,VERIFIED - income,medical,20.77,0,13.0,10,12,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6530,20000.0,3 years,Mortgage,75000.0,VERIFIED - income source,debt_consolidation,25.23,0,58.0,19,25,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6531,33950.0,3 years,Mortgage,150000.0,VERIFIED - income,small_business,10.14,3,70.0,8,21,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6532,20000.0,2 years,Mortgage,145000.0,VERIFIED - income source,debt_consolidation,25.01,1,37.0,16,49,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6533,25150.0,10+ years,Mortgage,75000.0,VERIFIED - income,debt_consolidation,10.07,2,58.0,7,21,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6534,19950.0,2 years,Rent,50000.0,VERIFIED - income source,debt_consolidation,16.68,1,57.0,9,11,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6535,10000.0,5 years,Rent,35000.0,VERIFIED - income source,debt_consolidation,27.71,0,36.0,15,19,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6536,35000.0,8 years,Rent,128000.0,VERIFIED - income,debt_consolidation,9.65,0,37.0,9,26,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6537,8000.0,9 years,Mortgage,73000.0,not verified,vacation,8.8,1,49.0,4,24,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6538,8000.0,< 1 year,Rent,55000.0,not verified,small_business,19.66,1,12.0,8,22,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6539,11100.0,1 year,Rent,73000.0,VERIFIED - income source,debt_consolidation,18.55,2,13.0,11,21,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6540,30000.0,3 years,Mortgage,99000.0,VERIFIED - income,debt_consolidation,21.69,1,10.0,11,18,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6541,16000.0,10+ years,Rent,38836.0,VERIFIED - income,debt_consolidation,27.22,1,35.0,6,18,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6542,28000.0,10+ years,Mortgage,156000.0,not verified,credit_card,19.0,0,27.0,11,27,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6543,12000.0,5 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,12.92,0,12.0,8,27,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6544,10000.0,2 years,Mortgage,65000.0,not verified,home_improvement,14.62,2,7.0,13,20,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6545,2400.0,2 years,Rent,70000.0,VERIFIED - income source,vacation,16.39,2,19.0,15,30,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6546,14000.0,< 1 year,Mortgage,45000.0,VERIFIED - income source,debt_consolidation,14.88,2,15.0,8,18,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6547,12000.0,10+ years,Mortgage,39420.0,VERIFIED - income source,debt_consolidation,20.82,1,40.0,9,16,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6548,20000.0,7 years,Rent,73000.0,VERIFIED - income,debt_consolidation,21.75,2,31.0,8,18,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6549,16000.0,10+ years,Mortgage,99000.0,VERIFIED - income source,debt_consolidation,14.39,1,23.0,10,23,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6550,22950.0,10+ years,Mortgage,74000.0,VERIFIED - income source,credit_card,30.65,1,20.0,9,19,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,24575.0,4 years,Rent,96000.0,VERIFIED - income source,home_improvement,3.3,1,16.0,9,11,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6552,6750.0,10+ years,Mortgage,62000.0,VERIFIED - income,credit_card,27.67,2,22.0,15,44,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6553,21000.0,10+ years,Rent,73000.0,VERIFIED - income,credit_card,15.21,0,10.0,7,16,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6554,5000.0,10+ years,Mortgage,65000.0,VERIFIED - income source,home_improvement,2.2,0,50.0,4,22,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6555,20000.0,4 years,Rent,65000.0,VERIFIED - income,debt_consolidation,26.47,0,9.0,8,21,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6556,15000.0,9 years,Rent,81936.0,VERIFIED - income source,debt_consolidation,14.59,0,65.0,5,15,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6557,6400.0,4 years,Rent,120000.0,VERIFIED - income,debt_consolidation,8.36,1,27.0,9,28,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6558,10000.0,3 years,Rent,25000.0,VERIFIED - income source,debt_consolidation,33.27,0,11.0,12,17,Female,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6559,9500.0,10+ years,Mortgage,46000.0,VERIFIED - income,debt_consolidation,28.36,0,60.0,12,16,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6560,8000.0,3 years,Rent,52000.0,VERIFIED - income source,debt_consolidation,6.88,0,26.0,9,9,Female,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6561,14000.0,10+ years,Mortgage,125928.0,VERIFIED - income source,home_improvement,3.43,2,51.0,9,26,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6562,10000.0,8 years,Rent,55000.0,not verified,debt_consolidation,29.83,0,13.0,9,20,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6563,26000.0,10+ years,Mortgage,100500.0,VERIFIED - income source,home_improvement,4.53,0,59.0,7,32,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6564,16000.0,6 years,Mortgage,56000.0,VERIFIED - income,credit_card,13.35,1,17.0,9,22,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,35000.0,1 year,Rent,73000.0,VERIFIED - income,debt_consolidation,24.73,1,34.0,8,19,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6566,7475.0,2 years,Mortgage,80000.0,VERIFIED - income,credit_card,20.89,0,35.0,12,23,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6567,5000.0,7 years,Rent,48000.0,not verified,vacation,12.29,0,2.0,21,32,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6568,9000.0,3 years,Rent,53000.0,not verified,credit_card,22.96,2,41.0,8,19,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6569,10000.0,10+ years,Rent,88000.0,not verified,debt_consolidation,12.29,2,16.0,12,37,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6570,18000.0,1 year,Rent,60580.0,VERIFIED - income,other,16.62,1,51.0,13,29,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6571,3000.0,10+ years,Mortgage,56000.0,VERIFIED - income,other,34.33,0,9.0,11,26,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6572,15000.0,8 years,Mortgage,50310.0,VERIFIED - income source,credit_card,17.44,1,55.0,7,20,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6573,12575.0,7 years,Rent,30000.0,not verified,debt_consolidation,26.76,0,26.0,13,20,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6574,11400.0,2 years,Mortgage,49100.0,VERIFIED - income source,debt_consolidation,9.78,0,8.0,12,23,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6575,14400.0,3 years,Own,52000.0,not verified,debt_consolidation,24.81,1,47.0,19,39,Female,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6576,23800.0,5 years,Mortgage,56000.0,VERIFIED - income,debt_consolidation,30.71,0,79.0,10,21,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6577,14000.0,2 years,Mortgage,73000.0,VERIFIED - income source,credit_card,10.66,0,5.0,8,15,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6578,28000.0,6 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,21.05,0,26.0,13,30,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6579,23700.0,8 years,Rent,54000.0,VERIFIED - income source,debt_consolidation,20.96,0,21.0,13,24,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6580,6500.0,1 year,Rent,80600.0,VERIFIED - income source,other,16.6,0,36.0,6,12,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6581,2250.0,8 years,Own,26000.0,not verified,major_purchase,9.51,0,47.0,8,10,Male,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6582,14000.0,10+ years,Mortgage,83900.0,VERIFIED - income,debt_consolidation,1.09,0,27.0,2,3,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6583,16000.0,10+ years,Mortgage,103000.0,VERIFIED - income,moving,15.58,0,49.0,7,14,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6584,15000.0,10+ years,Mortgage,160000.0,VERIFIED - income,other,5.52,0,17.0,13,27,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6585,8000.0,7 years,Mortgage,44720.0,not verified,home_improvement,3.33,1,64.0,9,17,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6586,9900.0,6 years,Mortgage,95000.0,VERIFIED - income source,debt_consolidation,15.01,0,11.0,8,19,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6587,8000.0,3 years,Mortgage,90000.0,not verified,debt_consolidation,7.55,1,18.0,7,18,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6588,31850.0,10+ years,Mortgage,76000.0,VERIFIED - income,credit_card,16.31,0,27.0,14,34,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6589,18000.0,< 1 year,Rent,85000.0,VERIFIED - income,debt_consolidation,8.23,0,27.0,9,20,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6590,35000.0,6 years,Mortgage,224000.0,VERIFIED - income,credit_card,9.82,0,8.0,12,25,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,12000.0,1 year,Mortgage,73000.0,not verified,credit_card,9.41,1,7.0,6,11,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6592,4000.0,1 year,Rent,37000.0,VERIFIED - income source,medical,27.05,0,40.0,23,41,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6593,20000.0,10+ years,Rent,67000.0,VERIFIED - income source,debt_consolidation,16.26,0,1.0,10,24,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
